Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","149","Nepal","5510","Production","571","Mangoes, mangosteens, guavas","2006","2006","tonnes","143406","","Official data"
"QC","Crops","149","Nepal","5510","Production","571","Mangoes, mangosteens, guavas","2007","2007","tonnes","136270","","Official data"
"QC","Crops","149","Nepal","5510","Production","571","Mangoes, mangosteens, guavas","2008","2008","tonnes","110736","","Official data"
"QC","Crops","149","Nepal","5510","Production","79","Millet","2006","2006","tonnes","290936","","Official data"
"QC","Crops","149","Nepal","5510","Production","79","Millet","2007","2007","tonnes","284813","","Official data"
"QC","Crops","149","Nepal","5510","Production","79","Millet","2008","2008","tonnes","291098","","Official data"
"QC","Crops","149","Nepal","5510","Production","292","Mustard seed","2006","2006","tonnes","139322","","Official data"
"QC","Crops","149","Nepal","5510","Production","292","Mustard seed","2007","2007","tonnes","135660","","Official data"
"QC","Crops","149","Nepal","5510","Production","292","Mustard seed","2008","2008","tonnes","134286","","Official data"
"QC","Crops","149","Nepal","5510","Production","702","Nutmeg, mace and cardamoms","2006","2006","tonnes","6646","","Official data"
"QC","Crops","149","Nepal","5510","Production","702","Nutmeg, mace and cardamoms","2007","2007","tonnes","6792","","Official data"
"QC","Crops","149","Nepal","5510","Production","702","Nutmeg, mace and cardamoms","2008","2008","tonnes","7086","","Official data"
"QC","Crops","149","Nepal","5510","Production","339","Oilseeds nes","2006","2006","tonnes","139322","","Official data"
"QC","Crops","149","Nepal","5510","Production","339","Oilseeds nes","2007","2007","tonnes","135660","","Official data"
"QC","Crops","149","Nepal","5510","Production","339","Oilseeds nes","2008","2008","tonnes","134286","","Official data"
"QC","Crops","149","Nepal","5510","Production","490","Oranges","2006","2006","tonnes","36024","","Official data"
"QC","Crops","149","Nepal","5510","Production","490","Oranges","2007","2007","tonnes","36736","","Official data"
"QC","Crops","149","Nepal","5510","Production","490","Oranges","2008","2008","tonnes","48408","","Official data"
"QC","Crops","149","Nepal","5510","Production","600","Papayas","2006","2006","tonnes","29586","","Official data"
"QC","Crops","149","Nepal","5510","Production","600","Papayas","2007","2007","tonnes","29672","","Official data"
"QC","Crops","149","Nepal","5510","Production","600","Papayas","2008","2008","tonnes","29742","","Official data"
"QC","Crops","149","Nepal","5510","Production","534","Peaches and nectarines","2006","2006","tonnes","13721","","Official data"
"QC","Crops","149","Nepal","5510","Production","534","Peaches and nectarines","2007","2007","tonnes","13743","","Official data"
"QC","Crops","149","Nepal","5510","Production","534","Peaches and nectarines","2008","2008","tonnes","13776","","Official data"
"QC","Crops","149","Nepal","5510","Production","521","Pears","2006","2006","tonnes","33764","","Official data"
"QC","Crops","149","Nepal","5510","Production","521","Pears","2007","2007","tonnes","33852","","Official data"
"QC","Crops","149","Nepal","5510","Production","521","Pears","2008","2008","tonnes","33852","","Official data"
"QC","Crops","149","Nepal","5510","Production","587","Persimmons","2006","2006","tonnes","476","","Official data"
"QC","Crops","149","Nepal","5510","Production","587","Persimmons","2007","2007","tonnes","489","","Official data"
"QC","Crops","149","Nepal","5510","Production","587","Persimmons","2008","2008","tonnes","509","","Official data"
"QC","Crops","149","Nepal","5510","Production","197","Pigeon peas","2006","2006","tonnes","19085","","Official data"
"QC","Crops","149","Nepal","5510","Production","197","Pigeon peas","2007","2007","tonnes","19245","","Official data"
"QC","Crops","149","Nepal","5510","Production","197","Pigeon peas","2008","2008","tonnes","18841","","Official data"
"QC","Crops","149","Nepal","5510","Production","574","Pineapples","2006","2006","tonnes","9980","","Official data"
"QC","Crops","149","Nepal","5510","Production","574","Pineapples","2007","2007","tonnes","9980","","Official data"
"QC","Crops","149","Nepal","5510","Production","574","Pineapples","2008","2008","tonnes","9980","","Official data"
"QC","Crops","149","Nepal","5510","Production","536","Plums and sloes","2006","2006","tonnes","9489","","Official data"
"QC","Crops","149","Nepal","5510","Production","536","Plums and sloes","2007","2007","tonnes","9536","","Official data"
"QC","Crops","149","Nepal","5510","Production","536","Plums and sloes","2008","2008","tonnes","9564","","Official data"
"QC","Crops","149","Nepal","5510","Production","116","Potatoes","2006","2006","tonnes","1974755","","Official data"
"QC","Crops","149","Nepal","5510","Production","116","Potatoes","2007","2007","tonnes","1943246","","Official data"
"QC","Crops","149","Nepal","5510","Production","116","Potatoes","2008","2008","tonnes","2054817","","Official data"
"QC","Crops","149","Nepal","5510","Production","211","Pulses, nes","2006","2006","tonnes","25339","","Official data"
"QC","Crops","149","Nepal","5510","Production","211","Pulses, nes","2007","2007","tonnes","25410","","Official data"
"QC","Crops","149","Nepal","5510","Production","211","Pulses, nes","2008","2008","tonnes","25490","","Official data"
"QC","Crops","149","Nepal","5510","Production","27","Rice, paddy","2006","2006","tonnes","4209279","","Official data"
"QC","Crops","149","Nepal","5510","Production","27","Rice, paddy","2007","2007","tonnes","3680839","","Official data"
"QC","Crops","149","Nepal","5510","Production","27","Rice, paddy","2008","2008","tonnes","4299264","","Official data"
"QC","Crops","149","Nepal","5510","Production","149","Roots and tubers, nes","2006","2006","tonnes","130000","F","FAO estimate"
"QC","Crops","149","Nepal","5510","Production","149","Roots and tubers, nes","2007","2007","tonnes","134000","F","FAO estimate"
"QC","Crops","149","Nepal","5510","Production","149","Roots and tubers, nes","2008","2008","tonnes","135000","F","FAO estimate"
"QC","Crops","149","Nepal","5510","Production","328","Seed cotton","2006","2006","tonnes","57","","Official data"
"QC","Crops","149","Nepal","5510","Production","328","Seed cotton","2007","2007","tonnes","45","","Official data"
"QC","Crops","149","Nepal","5510","Production","328","Seed cotton","2008","2008","tonnes","69","","Official data"
"QC","Crops","149","Nepal","5510","Production","236","Soybeans","2006","2006","tonnes","20580","","Official data"
"QC","Crops","149","Nepal","5510","Production","236","Soybeans","2007","2007","tonnes","20961","","Official data"
"QC","Crops","149","Nepal","5510","Production","236","Soybeans","2008","2008","tonnes","21003","","Official data"
"QC","Crops","149","Nepal","5510","Production","723","Spices, nes","2006","2006","tonnes","15000","F","FAO estimate"
"QC","Crops","149","Nepal","5510","Production","723","Spices, nes","2007","2007","tonnes","15490","Im","FAO data based on imputation methodology"
"QC","Crops","149","Nepal","5510","Production","723","Spices, nes","2008","2008","tonnes","16117","Im","FAO data based on imputation methodology"
"QC","Crops","149","Nepal","5510","Production","156","Sugar cane","2006","2006","tonnes","2462574","","Official data"
"QC","Crops","149","Nepal","5510","Production","156","Sugar cane","2007","2007","tonnes","2599789","","Official data"
"QC","Crops","149","Nepal","5510","Production","156","Sugar cane","2008","2008","tonnes","2485437","","Official data"
"QC","Crops","149","Nepal","5510","Production","495","Tangerines, mandarins, clementines, satsumas","2006","2006","tonnes","103937","","Official data"
"QC","Crops","149","Nepal","5510","Production","495","Tangerines, mandarins, clementines, satsumas","2007","2007","tonnes","109277","","Official data"
"QC","Crops","149","Nepal","5510","Production","495","Tangerines, mandarins, clementines, satsumas","2008","2008","tonnes","150738","","Official data"
"QC","Crops","149","Nepal","5510","Production","667","Tea","2006","2006","tonnes","13043","","Official data"
"QC","Crops","149","Nepal","5510","Production","667","Tea","2007","2007","tonnes","15168","","Official data"
"QC","Crops","149","Nepal","5510","Production","667","Tea","2008","2008","tonnes","16160","","Official data"
"QC","Crops","149","Nepal","5510","Production","826","Tobacco, unmanufactured","2006","2006","tonnes","2718","","Official data"
"QC","Crops","149","Nepal","5510","Production","826","Tobacco, unmanufactured","2007","2007","tonnes","2648","","Official data"
"QC","Crops","149","Nepal","5510","Production","826","Tobacco, unmanufactured","2008","2008","tonnes","2614","","Official data"
"QC","Crops","149","Nepal","5510","Production","463","Vegetables, fresh nes","2006","2006","tonnes","2190100","","Official data"
"QC","Crops","149","Nepal","5510","Production","463","Vegetables, fresh nes","2007","2007","tonnes","2328945","","Official data"
"QC","Crops","149","Nepal","5510","Production","463","Vegetables, fresh nes","2008","2008","tonnes","2553000","","Official data"
"QC","Crops","149","Nepal","5510","Production","222","Walnuts, with shell","2006","2006","tonnes","4426","","Official data"
"QC","Crops","149","Nepal","5510","Production","222","Walnuts, with shell","2007","2007","tonnes","4521","","Official data"
"QC","Crops","149","Nepal","5510","Production","222","Walnuts, with shell","2008","2008","tonnes","4649","","Official data"
"QC","Crops","149","Nepal","5510","Production","15","Wheat","2006","2006","tonnes","1394126","","Official data"
"QC","Crops","149","Nepal","5510","Production","15","Wheat","2007","2007","tonnes","1515139","","Official data"
"QC","Crops","149","Nepal","5510","Production","15","Wheat","2008","2008","tonnes","1572065","","Official data"
"QC","Crops","150","Netherlands","5510","Production","711","Anise, badian, fennel, coriander","2006","2006","tonnes","250","F","FAO estimate"
"QC","Crops","150","Netherlands","5510","Production","711","Anise, badian, fennel, coriander","2007","2007","tonnes","280","F","FAO estimate"
"QC","Crops","150","Netherlands","5510","Production","711","Anise, badian, fennel, coriander","2008","2008","tonnes","304","Im","FAO data based on imputation methodology"
"QC","Crops","150","Netherlands","5510","Production","515","Apples","2006","2006","tonnes","365000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","515","Apples","2007","2007","tonnes","391000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","515","Apples","2008","2008","tonnes","375000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","367","Asparagus","2006","2006","tonnes","14000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","367","Asparagus","2007","2007","tonnes","14500","","Official data"
"QC","Crops","150","Netherlands","5510","Production","367","Asparagus","2008","2008","tonnes","14000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","44","Barley","2006","2006","tonnes","268700","","Official data"
"QC","Crops","150","Netherlands","5510","Production","44","Barley","2007","2007","tonnes","260000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","44","Barley","2008","2008","tonnes","310200","","Official data"
"QC","Crops","150","Netherlands","5510","Production","176","Beans, dry","2006","2006","tonnes","1900","","Official data"
"QC","Crops","150","Netherlands","5510","Production","176","Beans, dry","2007","2007","tonnes","3500","","Official data"
"QC","Crops","150","Netherlands","5510","Production","176","Beans, dry","2008","2008","tonnes","2200","","Official data"
"QC","Crops","150","Netherlands","5510","Production","414","Beans, green","2006","2006","tonnes","70000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","414","Beans, green","2007","2007","tonnes","70000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","414","Beans, green","2008","2008","tonnes","64000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","558","Berries nes","2006","2006","tonnes","1301","Im","FAO data based on imputation methodology"
"QC","Crops","150","Netherlands","5510","Production","558","Berries nes","2007","2007","tonnes","1312","Im","FAO data based on imputation methodology"
"QC","Crops","150","Netherlands","5510","Production","558","Berries nes","2008","2008","tonnes","1323","Im","FAO data based on imputation methodology"
"QC","Crops","150","Netherlands","5510","Production","552","Blueberries","2006","2006","tonnes","1665","Im","FAO data based on imputation methodology"
"QC","Crops","150","Netherlands","5510","Production","552","Blueberries","2007","2007","tonnes","1943","Im","FAO data based on imputation methodology"
"QC","Crops","150","Netherlands","5510","Production","552","Blueberries","2008","2008","tonnes","3122","Im","FAO data based on imputation methodology"
"QC","Crops","150","Netherlands","5510","Production","181","Broad beans, horse beans, dry","2006","2006","tonnes","2694","","Official data"
"QC","Crops","150","Netherlands","5510","Production","181","Broad beans, horse beans, dry","2007","2007","tonnes","1500","","Official data"
"QC","Crops","150","Netherlands","5510","Production","181","Broad beans, horse beans, dry","2008","2008","tonnes","1800","","Official data"
"QC","Crops","150","Netherlands","5510","Production","358","Cabbages and other brassicas","2006","2006","tonnes","269000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","358","Cabbages and other brassicas","2007","2007","tonnes","289000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","358","Cabbages and other brassicas","2008","2008","tonnes","308000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","101","Canary seed","2006","2006","tonnes","","M","Data not available"
"QC","Crops","150","Netherlands","5510","Production","101","Canary seed","2007","2007","tonnes","","M","Data not available"
"QC","Crops","150","Netherlands","5510","Production","101","Canary seed","2008","2008","tonnes","","M","Data not available"
"QC","Crops","150","Netherlands","5510","Production","426","Carrots and turnips","2006","2006","tonnes","541000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","426","Carrots and turnips","2007","2007","tonnes","543000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","426","Carrots and turnips","2008","2008","tonnes","496000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","393","Cauliflowers and broccoli","2006","2006","tonnes","52500","","Official data"
"QC","Crops","150","Netherlands","5510","Production","393","Cauliflowers and broccoli","2007","2007","tonnes","62000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","393","Cauliflowers and broccoli","2008","2008","tonnes","66000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","531","Cherries","2006","2006","tonnes","350","F","FAO estimate"
"QC","Crops","150","Netherlands","5510","Production","531","Cherries","2007","2007","tonnes","360","F","FAO estimate"
"QC","Crops","150","Netherlands","5510","Production","531","Cherries","2008","2008","tonnes","370","F","FAO estimate"
"QC","Crops","150","Netherlands","5510","Production","459","Chicory roots","2006","2006","tonnes","56000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","459","Chicory roots","2007","2007","tonnes","68000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","459","Chicory roots","2008","2008","tonnes","60000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","401","Chillies and peppers, green","2006","2006","tonnes","318000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","401","Chillies and peppers, green","2007","2007","tonnes","320000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","401","Chillies and peppers, green","2008","2008","tonnes","335000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","397","Cucumbers and gherkins","2006","2006","tonnes","440000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","397","Cucumbers and gherkins","2007","2007","tonnes","430000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","397","Cucumbers and gherkins","2008","2008","tonnes","425000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","550","Currants","2006","2006","tonnes","3044","Im","FAO data based on imputation methodology"
"QC","Crops","150","Netherlands","5510","Production","550","Currants","2007","2007","tonnes","3200","F","FAO estimate"
"QC","Crops","150","Netherlands","5510","Production","550","Currants","2008","2008","tonnes","3295","Im","FAO data based on imputation methodology"
"QC","Crops","150","Netherlands","5510","Production","399","Eggplants (aubergines)","2006","2006","tonnes","40000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","399","Eggplants (aubergines)","2007","2007","tonnes","41000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","399","Eggplants (aubergines)","2008","2008","tonnes","43000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","773","Flax fibre and tow","2006","2006","tonnes","22400","","Official data"
"QC","Crops","150","Netherlands","5510","Production","773","Flax fibre and tow","2007","2007","tonnes","14200","","Official data"
"QC","Crops","150","Netherlands","5510","Production","773","Flax fibre and tow","2008","2008","tonnes","13331","","Official data"
"QC","Crops","150","Netherlands","5510","Production","406","Garlic","2006","2006","tonnes","0","","Official data"
"QC","Crops","150","Netherlands","5510","Production","406","Garlic","2007","2007","tonnes","0","","Official data"
"QC","Crops","150","Netherlands","5510","Production","406","Garlic","2008","2008","tonnes","0","","Official data"
"QC","Crops","150","Netherlands","5510","Production","103","Grain, mixed","2006","2006","tonnes","","M","Data not available"
"QC","Crops","150","Netherlands","5510","Production","103","Grain, mixed","2007","2007","tonnes","","M","Data not available"
"QC","Crops","150","Netherlands","5510","Production","103","Grain, mixed","2008","2008","tonnes","","M","Data not available"
"QC","Crops","150","Netherlands","5510","Production","560","Grapes","2006","2006","tonnes","730","*","Unofficial figure"
"QC","Crops","150","Netherlands","5510","Production","560","Grapes","2007","2007","tonnes","860","*","Unofficial figure"
"QC","Crops","150","Netherlands","5510","Production","560","Grapes","2008","2008","tonnes","875","*","Unofficial figure"
"QC","Crops","150","Netherlands","5510","Production","777","Hemp tow waste","2006","2006","tonnes","1500","F","FAO estimate"
"QC","Crops","150","Netherlands","5510","Production","777","Hemp tow waste","2007","2007","tonnes","1000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","777","Hemp tow waste","2008","2008","tonnes","2000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","407","Leeks, other alliaceous vegetables","2006","2006","tonnes","102000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","407","Leeks, other alliaceous vegetables","2007","2007","tonnes","114000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","407","Leeks, other alliaceous vegetables","2008","2008","tonnes","95000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","372","Lettuce and chicory","2006","2006","tonnes","71500","","Official data"
"QC","Crops","150","Netherlands","5510","Production","372","Lettuce and chicory","2007","2007","tonnes","85500","","Official data"
"QC","Crops","150","Netherlands","5510","Production","372","Lettuce and chicory","2008","2008","tonnes","90500","","Official data"
"QC","Crops","150","Netherlands","5510","Production","333","Linseed","2006","2006","tonnes","3400","","Official data"
"QC","Crops","150","Netherlands","5510","Production","333","Linseed","2007","2007","tonnes","2400","","Official data"
"QC","Crops","150","Netherlands","5510","Production","333","Linseed","2008","2008","tonnes","2162","","Official data"
"QC","Crops","150","Netherlands","5510","Production","56","Maize","2006","2006","tonnes","181200","","Official data"
"QC","Crops","150","Netherlands","5510","Production","56","Maize","2007","2007","tonnes","230600","","Official data"
"QC","Crops","150","Netherlands","5510","Production","56","Maize","2008","2008","tonnes","252300","","Official data"
"QC","Crops","150","Netherlands","5510","Production","568","Melons, other (inc.cantaloupes)","2006","2006","tonnes","2200","F","FAO estimate"
"QC","Crops","150","Netherlands","5510","Production","568","Melons, other (inc.cantaloupes)","2007","2007","tonnes","2300","F","FAO estimate"
"QC","Crops","150","Netherlands","5510","Production","568","Melons, other (inc.cantaloupes)","2008","2008","tonnes","2292","Im","FAO data based on imputation methodology"
"QC","Crops","150","Netherlands","5510","Production","449","Mushrooms and truffles","2006","2006","tonnes","235000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","449","Mushrooms and truffles","2007","2007","tonnes","240000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","449","Mushrooms and truffles","2008","2008","tonnes","255000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","75","Oats","2006","2006","tonnes","8969","","Official data"
"QC","Crops","150","Netherlands","5510","Production","75","Oats","2007","2007","tonnes","8000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","75","Oats","2008","2008","tonnes","7248","","Official data"
"QC","Crops","150","Netherlands","5510","Production","403","Onions, dry","2006","2006","tonnes","942000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","403","Onions, dry","2007","2007","tonnes","1085000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","403","Onions, dry","2008","2008","tonnes","1236000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","402","Onions, shallots, green","2006","2006","tonnes","33000","F","FAO estimate"
"QC","Crops","150","Netherlands","5510","Production","402","Onions, shallots, green","2007","2007","tonnes","32000","F","FAO estimate"
"QC","Crops","150","Netherlands","5510","Production","402","Onions, shallots, green","2008","2008","tonnes","33734","Im","FAO data based on imputation methodology"
"QC","Crops","150","Netherlands","5510","Production","534","Peaches and nectarines","2006","2006","tonnes","","M","Data not available"
"QC","Crops","150","Netherlands","5510","Production","534","Peaches and nectarines","2007","2007","tonnes","","M","Data not available"
"QC","Crops","150","Netherlands","5510","Production","534","Peaches and nectarines","2008","2008","tonnes","","M","Data not available"
"QC","Crops","150","Netherlands","5510","Production","521","Pears","2006","2006","tonnes","222000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","521","Pears","2007","2007","tonnes","260000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","521","Pears","2008","2008","tonnes","172000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","187","Peas, dry","2006","2006","tonnes","4600","","Official data"
"QC","Crops","150","Netherlands","5510","Production","187","Peas, dry","2007","2007","tonnes","3400","","Official data"
"QC","Crops","150","Netherlands","5510","Production","187","Peas, dry","2008","2008","tonnes","4200","","Official data"
"QC","Crops","150","Netherlands","5510","Production","417","Peas, green","2006","2006","tonnes","34000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","417","Peas, green","2007","2007","tonnes","38000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","417","Peas, green","2008","2008","tonnes","37500","","Official data"
"QC","Crops","150","Netherlands","5510","Production","536","Plums and sloes","2006","2006","tonnes","4300","F","FAO estimate"
"QC","Crops","150","Netherlands","5510","Production","536","Plums and sloes","2007","2007","tonnes","5500","F","FAO estimate"
"QC","Crops","150","Netherlands","5510","Production","536","Plums and sloes","2008","2008","tonnes","5464","Im","FAO data based on imputation methodology"
"QC","Crops","150","Netherlands","5510","Production","296","Poppy seed","2006","2006","tonnes","500","","Official data"
"QC","Crops","150","Netherlands","5510","Production","296","Poppy seed","2007","2007","tonnes","680","F","FAO estimate"
"QC","Crops","150","Netherlands","5510","Production","296","Poppy seed","2008","2008","tonnes","1010","","Official data"
"QC","Crops","150","Netherlands","5510","Production","116","Potatoes","2006","2006","tonnes","6239600","","Official data"
"QC","Crops","150","Netherlands","5510","Production","116","Potatoes","2007","2007","tonnes","6870400","","Official data"
"QC","Crops","150","Netherlands","5510","Production","116","Potatoes","2008","2008","tonnes","6922700","","Official data"
"QC","Crops","150","Netherlands","5510","Production","394","Pumpkins, squash and gourds","2006","2006","tonnes","11500","","Official data"
"QC","Crops","150","Netherlands","5510","Production","394","Pumpkins, squash and gourds","2007","2007","tonnes","14000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","394","Pumpkins, squash and gourds","2008","2008","tonnes","16500","","Official data"
"QC","Crops","150","Netherlands","5510","Production","270","Rapeseed","2006","2006","tonnes","11600","","Official data"
"QC","Crops","150","Netherlands","5510","Production","270","Rapeseed","2007","2007","tonnes","11800","","Official data"
"QC","Crops","150","Netherlands","5510","Production","270","Rapeseed","2008","2008","tonnes","9500","","Official data"
"QC","Crops","150","Netherlands","5510","Production","547","Raspberries","2006","2006","tonnes","520","F","FAO estimate"
"QC","Crops","150","Netherlands","5510","Production","547","Raspberries","2007","2007","tonnes","590","F","FAO estimate"
"QC","Crops","150","Netherlands","5510","Production","547","Raspberries","2008","2008","tonnes","770","F","FAO estimate"
"QC","Crops","150","Netherlands","5510","Production","71","Rye","2006","2006","tonnes","10900","","Official data"
"QC","Crops","150","Netherlands","5510","Production","71","Rye","2007","2007","tonnes","11000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","71","Rye","2008","2008","tonnes","8000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","373","Spinach","2006","2006","tonnes","39000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","373","Spinach","2007","2007","tonnes","44000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","373","Spinach","2008","2008","tonnes","38500","","Official data"
"QC","Crops","150","Netherlands","5510","Production","544","Strawberries","2006","2006","tonnes","39200","","Official data"
"QC","Crops","150","Netherlands","5510","Production","544","Strawberries","2007","2007","tonnes","43000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","544","Strawberries","2008","2008","tonnes","42200","","Official data"
"QC","Crops","150","Netherlands","5510","Production","157","Sugar beet","2006","2006","tonnes","5414100","","Official data"
"QC","Crops","150","Netherlands","5510","Production","157","Sugar beet","2007","2007","tonnes","5511500","","Official data"
"QC","Crops","150","Netherlands","5510","Production","157","Sugar beet","2008","2008","tonnes","5218500","","Official data"
"QC","Crops","150","Netherlands","5510","Production","388","Tomatoes","2006","2006","tonnes","680000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","388","Tomatoes","2007","2007","tonnes","685000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","388","Tomatoes","2008","2008","tonnes","730000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","97","Triticale","2006","2006","tonnes","20500","","Official data"
"QC","Crops","150","Netherlands","5510","Production","97","Triticale","2007","2007","tonnes","20000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","97","Triticale","2008","2008","tonnes","19100","","Official data"
"QC","Crops","150","Netherlands","5510","Production","463","Vegetables, fresh nes","2006","2006","tonnes","233449","","Official data"
"QC","Crops","150","Netherlands","5510","Production","463","Vegetables, fresh nes","2007","2007","tonnes","256653","","Official data"
"QC","Crops","150","Netherlands","5510","Production","463","Vegetables, fresh nes","2008","2008","tonnes","327250","","Official data"
"QC","Crops","150","Netherlands","5510","Production","420","Vegetables, leguminous nes","2006","2006","tonnes","4000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","420","Vegetables, leguminous nes","2007","2007","tonnes","4000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","420","Vegetables, leguminous nes","2008","2008","tonnes","7500","","Official data"
"QC","Crops","150","Netherlands","5510","Production","15","Wheat","2006","2006","tonnes","1184400","","Official data"
"QC","Crops","150","Netherlands","5510","Production","15","Wheat","2007","2007","tonnes","1018000","","Official data"
"QC","Crops","150","Netherlands","5510","Production","15","Wheat","2008","2008","tonnes","1366162","","Official data"
"QC","Crops","153","New Caledonia","5510","Production","486","Bananas","2006","2006","tonnes","1701","","Official data"
"QC","Crops","153","New Caledonia","5510","Production","486","Bananas","2007","2007","tonnes","1685","","Official data"
"QC","Crops","153","New Caledonia","5510","Production","486","Bananas","2008","2008","tonnes","1256","","Official data"
"QC","Crops","153","New Caledonia","5510","Production","125","Cassava","2006","2006","tonnes","651","","Official data"
"QC","Crops","153","New Caledonia","5510","Production","125","Cassava","2007","2007","tonnes","452","","Official data"
"QC","Crops","153","New Caledonia","5510","Production","125","Cassava","2008","2008","tonnes","1189","","Official data"
"QC","Crops","153","New Caledonia","5510","Production","249","Coconuts","2006","2006","tonnes","16844","Im","FAO data based on imputation methodology"
"QC","Crops","153","New Caledonia","5510","Production","249","Coconuts","2007","2007","tonnes","16500","F","FAO estimate"
"QC","Crops","153","New Caledonia","5510","Production","249","Coconuts","2008","2008","tonnes","17191","Im","FAO data based on imputation methodology"
"QC","Crops","153","New Caledonia","5510","Production","656","Coffee, green","2006","2006","tonnes","25","","Official data"
"QC","Crops","153","New Caledonia","5510","Production","656","Coffee, green","2007","2007","tonnes","21","","Official data"
"QC","Crops","153","New Caledonia","5510","Production","656","Coffee, green","2008","2008","tonnes","33","","Official data"
"QC","Crops","153","New Caledonia","5510","Production","399","Eggplants (aubergines)","2006","2006","tonnes","161","Im","FAO data based on imputation methodology"
"QC","Crops","153","New Caledonia","5510","Production","399","Eggplants (aubergines)","2007","2007","tonnes","162","Im","FAO data based on imputation methodology"
"QC","Crops","153","New Caledonia","5510","Production","399","Eggplants (aubergines)","2008","2008","tonnes","164","Im","FAO data based on imputation methodology"
"QC","Crops","153","New Caledonia","5510","Production","619","Fruit, fresh nes","2006","2006","tonnes","746","","Official data"
"QC","Crops","153","New Caledonia","5510","Production","619","Fruit, fresh nes","2007","2007","tonnes","712","","Official data"
"QC","Crops","153","New Caledonia","5510","Production","619","Fruit, fresh nes","2008","2008","tonnes","835","","Official data"
"QC","Crops","153","New Caledonia","5510","Production","497","Lemons and limes","2006","2006","tonnes","222","","Official data"
"QC","Crops","153","New Caledonia","5510","Production","497","Lemons and limes","2007","2007","tonnes","256","","Official data"
"QC","Crops","153","New Caledonia","5510","Production","497","Lemons and limes","2008","2008","tonnes","262","","Official data"
"QC","Crops","153","New Caledonia","5510","Production","56","Maize","2006","2006","tonnes","3956","","Official data"
"QC","Crops","153","New Caledonia","5510","Production","56","Maize","2007","2007","tonnes","5781","","Official data"
"QC","Crops","153","New Caledonia","5510","Production","56","Maize","2008","2008","tonnes","4203","","Official data"
"QC","Crops","153","New Caledonia","5510","Production","571","Mangoes, mangosteens, guavas","2006","2006","tonnes","249","","Official data"
